200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
200,10,0.05
