100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
100,100,0.05
