10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
10,200,0.05
